VALID,TURB,LAT,LON,color
202409011735,LGT CHOP,24.9666,-80.35,g
202409011736,OCNL LGT,34.9157,-81.9565,g
202409011740,MOD,36.9875,-82.53,y
202409011740,LGT,25.674,-80.6648,g
202409011740,OCNL LGT CHOP,27.2403,-81.0981,g
202409011741,NO WINDSHEAR REPORTED,33.6301,-84.3617,k
202409011742,NEG,26.6847,-80.0994,b
202409011743,MOD,45.9492,-94.3469,y
202409011744,LGT,25.6423,-80.6196,g
202409011746,LGT CHOP,25.4819,-79.1941,g
202409011747,NEG,22.5909,-69.8313,b
202409011748,NEG,35.3889,-85.6356,b
202409011749,LIGHT CHOP,27.696,-82.2267,k
202409011751,NEG,25.0,-77.45,b
202409011752,MOD,41.8091,-73.1994,y
202409011753,NEG,38.4133,-85.7249,b
202409011754,NEG,27.2871,-80.3185,b
202409011754,MOD CONS CAT,36.9645,-86.4197,y
202409011754,MOD,41.28,-73.58,y
202409011755,LGT,29.3006,-81.1136,g
202409011755,MOD,38.8716,-104.3884,y
202409011755,CONS LGT MOD CAT,30.3935,-84.3513,g
202409011756,NEG,21.5192,-71.6533,b
202409011756,NEG,32.1009,-86.7578,b
202409011757,LGT,29.9011,-95.5274,g
202409011759,CONT LGT,43.5052,-73.3067,g
202409011759,NEG,40.7242,-95.0223,b
202409011800,NEG,26.5163,-82.0351,b
202409011801,NEG,24.6332,-80.35,b
202409011801,LIGHT CHOP,28.5455,-81.3329,k
202409011802,OCNL LGT,33.0134,-86.7609,g
202409011802,NEG,30.78,-86.423,b
202409011802,MOD 070,34.6326,-90.609,y
202409011803,NEG,33.9727,-86.0891,b
202409011803,OCNL LGT CHOP,26.242,-76.4323,g
202409011804,LGT,33.7156,-84.724,g
202409011805,NEG CHOP,35.05,-86.1026,b
202409011805,LGT CHOP 070,27.68,-80.49,g
202409011806,NEG,31.365,-81.9553,b
202409011806,OCNL LGT CHOP,28.1028,-80.2673,g
202409011808,NEG,23.5,-75.4776,b
202409011809,MOD,26.155,-81.3975,y
202409011809,LGT 015 MOD BLO 012,42.08,-80.18,g
202409011809,NEG,41.3121,-105.675,b
202409011809,NEG,41.3121,-105.675,b
202409011810,NEG,30.0849,-82.5922,b
202409011811,NEG,23.3331,-70.517,b
202409011812,LT OCC MOD CHOP,38.7869,-76.2454,y
202409011812,LGT OCCNL MOD CHOP,38.7869,-76.2454,g
202409011817,LTG CHOP,28.5115,-81.3254,k
202409011817,NEG CHOP 350,33.6301,-84.642,b
202409011817,NEG,32.6928,-83.9463,b
202409011818,SMOOTH,41.3221,-72.7524,k
202409011819,MOD,39.1862,-104.6858,y
202409011820,NEG,36.44,-82.5444,b
202409011820,NEG,25.3965,-80.1586,b
202409011820,NEG,28.2479,-81.4562,b
202409011820,OCNL LGT,26.8857,-80.9438,g
202409011823,NEG,25.674,-79.969,b
202409011825,GAIN 20KTS AT 008,35.9511,-78.7092,k
202409011828,LGT CHOP,39.3675,-106.9764,g
202409011828,LGT,26.3137,-80.067,g
202409011829,NEG,38.0128,-120.6482,b
202409011830,NEG,26.2464,-80.2969,b
202409011830,LGT CHOP,21.6187,-71.3289,g
202409011830,NEG,57.74,-152.49,b
202409011830,NEG,57.74,-152.49,b
202409011831,NEG,29.6541,-80.7082,b
202409011832,NEG,63.7434,-147.8937,b
202409011833,LGT CHOP,42.6655,-83.1934,g
202409011833,LGT,33.6267,-116.0195,g
202409011834,MOD SFC-100,39.9284,-104.8353,y
202409011834,CONS LGT CHOP 210-240,44.3598,-84.6711,g
202409011835,OCNL LGT,41.6366,-89.52,g
202409011837,OCNL LGT CHOP,27.4678,-79.7804,g
202409011839,LGT TURB,39.1845,-76.5541,g
202409011840,LGT TURB DURD,34.1637,-101.8228,g
202409011840,LGT-MOD CHOP,41.0,-74.87,g
202409011845,MOD CHOP 045-024,41.46,-84.5,y
202409011847,CONS LGT,52.7754,172.0494,g
202409011850,10-15 LOSS AT 150' ON FINAL RWY 23L,35.8804,-78.7964,k
202409011850,MDT,40.0422,-105.1172,k
202409011857,NEG,52.7141,174.1169,b
202409011900,CONS LGT CHOP 135-105,43.4558,-111.6181,g
202409011900,NEG,59.5,-139.66,b
202409011900,NEG,59.5,-139.66,b
202409011900,NEG,30.3361,-81.5147,b
202409011901,NEG,32.6444,-85.3135,b
202409011901,OCNL LGT CHOP,26.9884,-79.6315,g
202409011902,NEG,43.1451,-75.3839,b
202409011903,NEG,33.6883,-112.0826,b
202409011903,LTG,28.7797,-81.2626,k
202409011903,LGT-MOD,31.7346,-97.2283,g
202409011903,NEG,32.6755,-85.0726,b
202409011903,NEG,32.6755,-85.0726,b
202409011903,MOD CHOP FL280,57.4527,-137.0985,y
202409011904,LTG CHOP,28.5115,-81.3254,k
202409011904,OCNL LGT CHOP SFC-030,35.0611,-89.8628,g
202409011904,NEG,28.489,-82.0186,b
202409011905,LGT CHOP,40.9872,-73.6752,g
202409011906,NEG,32.6757,-87.1625,b
202409011906,OCNL LGT,26.6847,-80.659,g
202409011906,LGT,30.3361,-81.5147,g
202409011908,LGHT DURD,39.2232,-106.8689,k
202409011908,LIGHT CHOP THROUGH 015 DEPARTING RUNWAY 5L,35.9158,-78.7528,k
202409011910,GAIN,29.4657,-81.2087,k
202409011910,MOD 050-060,41.3103,-96.343,y
202409011912,MOD TURB 110 - 098,71.28,-156.76,y
202409011913,LGT,41.3225,-73.1673,g
202409011915,OCNL LGT,28.7434,-82.6874,g
202409011916,OCNL LGT CHOP 330,29.5236,-78.6805,g
202409011917,SMTH,33.0218,-96.7801,k
202409011917,CONTINUOUS MOD OCCASIONAL LTE 110-070,43.6128,-110.737,y
202409011917,CONS MOD OCNL LGT 110-070,32.7333,-116.5,g
202409011918,OCNL LGT CHOP,35.0295,-84.6693,g
202409011918,NEG,25.483,-77.5928,b
202409011919,NEG,33.67,-86.9,b
202409011919,INTMT LGT CHOP,29.5132,-86.52,g
202409011921,LGT CHOP,35.78,-84.98,g
202409011921,LGT CHOP,36.0975,-79.9436,g
202409011921,LGT CHOP,35.9,-84.0958,g
202409011921,NEG,28.5455,-81.3329,b
202409011921,MOD CHOP,34.6294,-118.0845,y
202409011921,MOD CHOP 140-100,34.6294,-118.0845,y
202409011922,NEG 240-270,33.71,-81.9596,b
202409011922,NEG,33.6883,-112.0826,b
202409011922,NEG CHOP 360,33.3646,-83.685,b
202409011922,LT,35.8181,-83.9858,k
202409011922,NEG,33.3699,-81.9645,b
202409011922,LGT CHOP 220 BLO,32.5161,-84.3492,g
202409011923,LT CHOP BETWEEN 050 AND 090,32.8986,-80.0405,k
202409011923,LGT CHOP,34.9157,-81.9565,g
202409011924,SMOOTH,38.4333,-78.0782,k
202409011924,LGT CHOP,34.25,-82.16,g
202409011924,NEG,33.8477,-85.1611,b
202409011928,OCNL LGT CHOP,25.1333,-80.9167,g
202409011930,LGT CHOP,32.445,-108.3472,g
202409011932,LGT CHOP DURD 050-036,44.9358,-74.8456,g
202409011933,OCNL LGT CHOP,42.3845,-85.7915,g
202409011935,CONT MOD,39.04,-87.0,y
202409011936,CONS MOD,28.4136,-82.221,y
202409011938,NEG,32.96,-112.67,b
202409011938,MOD,39.8939,-104.0129,y
202409011939,NEG,37.5709,-84.823,b
202409011940,OCNL LGT CHOP,36.0071,-84.0476,g
202409011942,NEG,32.96,-112.67,b
202409011942,NEG,28.1028,-80.0784,b
202409011944,SEV WINDSHEAR @ 030 700FT GAIN IN ALT,36.0364,-86.7913,r
202409011945,LT CHOP,29.9844,-95.2452,k
202409011947,NEG,43.6424,-70.3044,b
202409011947,CONS LGT CHOP,27.5448,-82.7893,g
202409011948,CONS LGT OCNL MOD,38.93,-77.5343,g
202409011948,LGT CHOP 012,25.6423,-80.3422,g
202409011950,LGT CHOP 270-190,55.422,-133.4014,g
202409011951,NEG,25.0,-77.45,b
202409011951,MOD,47.2363,-121.7808,y
202409011952,NEG,45.45,-98.42,b
202409011952,INTMT MOD CHOP,41.31,-72.69,y
202409011952,INTMT LGT CHOP,23.0087,-73.461,g
202409011953,NEG,33.0089,-85.0726,b
202409011953,NEG,34.8452,-92.3791,b
202409011953,LGT CHOP,29.1636,-81.9347,g
202409011954,CONS MOD CHOP,46.5487,-90.9189,y
202409011955,SMOOTH,38.1386,-78.4529,k
202409011959,LLWC +,33.9838,-83.9435,k
202409012000,SMOOTH,28.4294,-81.309,k
202409012000,NEG,23.4845,-73.3693,b
202409012000,SEV,34.6439,-86.7861,r
202409012001,MOD,46.7911,-71.3933,y
202409012001,LGT DURD,44.8854,-93.2313,g
202409012001,CONS LGT CHOP,42.8821,-85.523,g
202409012003,MOD,39.8907,-104.23,y
202409012004,NEG,25.1235,-79.0073,b
202409012004,OCNL LGT,41.5942,-108.6194,g
202409012005,MOD,39.9183,-104.3516,y
202409012009,NEG,24.4659,-77.7902,b
202409012009,NEG,30.905,-78.618,b
202409012010,NO WINDSHEAR ON FINAL RUNWAY 5L,35.8922,-78.7819,k
202409012010,CONS LGT OCNL MOD CHOP,34.8536,-102.411,g
202409012012,NEG,26.5219,-79.6701,b
202409012013,LGT CHOP,32.744,-100.366,g
202409012014,OCNL LGT CHOP,33.8803,-91.5786,g
202409012015,NEG,32.3006,-86.394,b
202409012016,NEG CHOP,35.5536,-89.8789,b
202409012016,OCNL MOD,36.3797,-88.9857,y
202409012016,NEG,32.8753,-85.5238,b
202409012017,LT,40.0677,-104.5461,k
202409012017,LGT CHOP,33.2036,-84.1584,g
202409012018,LGT CONS TURB,36.6686,-87.4962,g
202409012018,NEG CHOP 100,34.5068,-82.183,b
202409012019,CONS LGT,36.6686,-87.4962,g
202409012019,LGT CHOP,41.3504,-106.1605,g
202409012020,LGT,46.5149,-96.7052,g
202409012021,OCNL LGT CHOP,35.8443,-89.6368,g
202409012022,OCNL LGT,32.8986,-80.0405,g
202409012022,NEG,30.3361,-81.5147,b
202409012023,NEG,20.9044,-70.7684,b
202409012023,NEG,30.3935,-84.3513,b
202409012025,NEG,26.5281,-80.1632,b
202409012026,CONS LGT CHOP,36.58,-85.17,g
202409012026,NEG,38.94,-81.37,b
202409012027,OCNL LGT CHOP,33.1704,-112.6862,g
202409012027,OCNL LGT CHOP,33.1704,-112.6862,g
202409012027,LGT,35.4391,-115.5797,g
202409012027,INTMT LGT,26.6847,-80.7523,g
202409012028,LGT,27.0305,-81.6597,g
202409012029,MOD,34.68,-118.58,y
202409012031,MOD TURB 150-130,45.288,-111.1608,y
202409012031,LGT-MOD,35.0787,-85.5045,g
202409012032,NEG,29.3552,-82.037,b
202409012033,MOD,39.8596,-112.0348,y
202409012034,MOD,35.0419,-106.6155,y
202409012037,LGT CHOP,39.3395,-81.4438,g
202409012040,MOD TURBULENCE,35.5612,-115.6936,y
202409012040,MOD TURBULENCE,36.0719,-115.6789,y
202409012040,MOD 140-170,35.5612,-115.6936,y
202409012040,MOD 150-180,36.0719,-115.6789,y
202409012042,NEG,25.5,-76.4944,b
202409012043,LGT CHOP,38.2104,-106.0327,g
202409012043,NEG,34.81,-82.7029,b
202409012045,LGT CONS CHOP,36.7625,-96.0112,g
202409012045,LT,39.7749,-105.085,k
202409012045,OCNL LGT CHOP,33.6301,-84.4418,g
202409012045,NEG,34.6217,-83.2653,b
202409012045,CONS LGT CHOP,36.34,-99.88,g
202409012046,OCNL LGT CHOP,29.3006,-80.7313,g
202409012047,OCNL LGT,33.2308,-112.5661,g
202409012047,MOD CHOP,25.67,-79.5774,y
202409012048,MOD,41.45,-122.5876,y
202409012049,NEG,26.2777,-81.6606,b
202409012055,NEG,36.0975,-79.9436,b
202409012056,SMOOTH RIDE,35.3059,-80.9543,k
202409012058,CONS MOD 240-250,35.6607,-93.3893,y
202409012059,NEG,32.9017,-84.9203,b
202409012100,MOD 250-200,35.3366,-93.5501,y
202409012100,NEG,62.3639,-152.5636,b
202409012100,NEG,62.3639,-152.5636,b
202409012100,OCNL LGT CHOP,62.3818,-152.5076,g
202409012100,OCNL LGT CHOP,62.3818,-152.5076,g
202409012101,LGT,37.7404,-80.5487,g
202409012102,LGT CHOP,43.8763,-121.4531,g
202409012102,CONS LGT CHOP,39.6429,-79.9163,g
202409012103,NEG,29.3006,-81.1136,b
202409012104,NEG,25.7047,-80.3169,b
202409012104,LT,26.6847,-80.0994,k
202409012105,MOD TURB,27.9619,-82.5403,y
202409012107,NEG,33.9393,-91.6498,b
202409012107,LGT,26.31,-81.0564,g
202409012108,CONS LGT OCNL MOD,37.8317,-82.8364,g
202409012109,NEG,26.392,-80.0353,b
202409012109,LGT CHOP,34.9444,-89.985,g
202409012110,LGHT CHOP,26.0874,-80.2732,k
202409012110,SMOOTH,30.4014,-87.1123,k
202409012111,LGT OCNL MOD,29.43,-98.37,g
202409012112,NONE,36.1549,-79.8422,k
202409012113,NEG,36.5876,-110.0831,b
202409012114,CONS MOD,39.9088,-105.1172,y
202409012114,NEG CAT,35.3945,-89.985,b
202409012115,SMOOTH RIDE,33.6301,-84.4418,k
202409012115,SMOOTH RIDE,33.6301,-84.4418,k
202409012116,NEG CHOP,33.8686,-84.7237,b
202409012117,SMOOTH,28.517,-81.4221,k
202409012117,NEG,24.7841,-77.4708,b
202409012118,MOD CHOP,36.9645,-86.4197,y
202409012120,CONST LGT CHOP INTMT MOD CHOP 380,36.37,-76.87,g
202409012121,LIGHT CHOP,35.4195,-80.9968,k
202409012124,LGT,33.6301,-84.4418,g
202409012124,NEG CHOP 340,32.6174,-84.7695,b
202409012124,OCNL LGT CHOP,28.3223,-82.0186,g
202409012125,MOD,34.831,-85.4132,y
202409012126,NEG,25.7419,-79.6123,b
202409012128,NEG,25.0049,-80.0004,b
202409012128,NEG,64.6921,-147.5731,b
202409012128,NEG,64.6921,-147.5731,b
202409012129,MOD,45.0,170.0,y
202409012130,OCNL LGT CHOP,34.8,-86.63,g
202409012131,LGT-MOD CHOP,35.828,-89.0218,g
202409012134,MOD CHOP,37.6787,-83.4698,y
202409012138,CONS LGT CHOP 380,34.9912,-78.8803,g
202409012140,LGT TB FL250-210 DURD,39.1305,-105.4249,g
202409012140,LGT CHOP,29.6541,-80.7082,g
202409012145,MOD,26.2394,-79.949,y
202409012145,OCNL LGT CHOP,34.7273,-92.2357,g
202409012146,NEG,33.6301,-85.2425,b
202409012147,CONS LGT CHOP 055,45.9746,-86.1718,g
202409012150,SMOOTH RIDE,35.4319,-82.5375,k
202409012151,SMOOTH,41.8534,-72.3786,k
202409012153,OCNL LT CHOP DURC,35.4319,-82.5375,k
202409012153,NEG,25.6667,-77.45,b
202409012153,MOD 110-070,41.405,-81.8528,y
202409012154,LGT CHOP,29.8665,-95.4968,g
202409012155,NEG,30.4781,-87.1869,b
202409012155,NEG,27.4967,-81.39,b
202409012159,OCNL LGT CHOP,40.02,-80.82,g
202409012200,LT OCL MOD,40.3328,-104.6575,y
202409012201,SMOOTH,25.788,-80.4095,k
202409012202,NEG,24.7376,-77.6105,b
202409012203,SMOOTH,36.1189,-86.4828,k
202409012203,NEG,30.4781,-87.1869,b
202409012203,NEG,26.1623,-77.5622,b
202409012204,LGT,41.2932,-105.9624,g
202409012205,LGT INTMT CHOP 350,33.6301,-84.4418,g
202409012205,MOD 320,37.15,-98.07,y
202409012205,NEG,33.7968,-84.4418,b
202409012206,OCNL LGT CHOP,35.0611,-89.985,g
202409012207,CONS LGT CHOP,45.9323,-89.2683,g
202409012208,CONS MOD CHOP OCNL LGT CAT 260,38.8853,-79.8528,g
202409012209,SMTH,33.1111,-97.3421,k
202409012209,NEG,13.6323,144.7103,b
202409012209,CONS MOD CHOP,37.5668,-83.0375,y
202409012210,MOD TURB 150,38.1386,-78.4529,y
202409012210,LIGHT TURBULENCE,34.2097,-118.4892,k
202409012210,LGT CHOP,34.199,-118.4737,g
202409012210,MOD,36.5192,-114.3764,y
202409012212,NEG,45.8184,-88.1146,b
202409012212,NEG,30.6422,-87.2205,b
202409012213,NEG,44.6048,-122.2662,b
202409012215,NEG,27.0181,-80.0994,b
202409012218,LGT INTMT CHOP,34.6719,-82.8868,g
202409012220,CONS LGT CHOP,37.087,-84.077,g
202409012220,NEG,60.273,-150.932,b
202409012220,NEG,60.273,-150.932,b
202409012221,NEG 200,27.3517,-80.5554,b
202409012223,CONS LGT CHOP,35.7574,-103.0133,g
202409012226,NEG,13.5059,144.7673,b
202409012228,NEG,32.7899,-86.7699,b
202409012229,LGT CHOP 260-330,33.706,-115.3082,g
202409012230,CONS LGT-MOD BLO 080,35.004,-85.2177,g
202409012231,MOD,26.3016,-79.7397,y
202409012232,NEG,27.588,-82.5898,b
202409012234,NEG CHOP 300,32.4513,-85.1289,b
202409012234,NEG,34.575,-83.5634,b
202409012235,NEG,25.9166,-78.78,b
202409012235,LGT CONS CHOP,24.2499,-78.8834,g
202409012236,LGT-MOD,34.5736,-111.6722,g
202409012239,LIGHT CHOP,35.0897,-80.9685,k
202409012239,LGT,33.0933,-96.8001,g
202409012239,LIGHT CHOP,35.0897,-80.9685,k
202409012240,NEG,53.89,-166.54,b
202409012241,MOD,39.3675,-106.9764,y
202409012241,NEG,39.8958,-121.7173,b
202409012242,LGT CHOP,39.81,-86.37,g
202409012244,OCNL LGT CHOP,27.8654,-77.7117,g
202409012245,LGT,36.9645,-86.4197,g
202409012247,CONS LGT OCNL MOD,34.3328,-112.1607,g
202409012249,NEG,25.9625,-78.6833,b
202409012249,INTMT LGT CHOP,36.1268,-84.9068,g
202409012250,LIGHT CHOP,28.8749,-82.0301,k
202409012250,NEG,59.9648,-151.6184,b
202409012251,CONS LGT CHOP,33.2243,-90.5625,g
202409012254,NEG,36.7632,-87.76,b
202409012255,LGT,39.2232,-106.8689,g
202409012257,POCKETS OF SEVERE TURB,34.8797,-81.2065,r
202409012258,CONS LGT-MOD 100-170,47.6442,-121.5038,g
202409012258,OCNL LGT,30.3361,-81.5147,g
202409012301,NEG,32.3508,-85.4809,b
202409012301,NEG,23.7499,-77.45,b
202409012301,CONS LGT,33.2367,-106.6702,g
202409012305,LIGHT CHOP,25.788,-80.2244,k
202409012307,MOD,25.3076,-80.4464,y
202409012307,MOD 170-150,47.8677,-122.0227,y
202409012308,LGT-MOD,34.6294,-118.0845,g
202409012310,MODERATE,33.6229,-111.9105,y
202409012311,NEG,35.2747,-96.6752,b
202409012313,MOD TURBULENCE,36.0101,-78.6364,y
202409012313,NEG,27.68,-80.3018,b
202409012314,SMOOTH,28.7797,-81.2436,k
202409012314,CONS LGT OCNL MOD,36.4806,-80.3414,g
202409012314,LGT,37.97,-84.47,g
202409012315,NEG,27.4176,-82.7857,b
202409012316,MOD,32.8968,-97.038,y
202409012317,CONS LGT-MOD CHOP,37.537,-84.1528,g
202409012318,SEV,39.3532,-106.2624,r
202409012319,NEG,30.78,-83.28,b
202409012320,MOD CHOP,38.6493,-107.791,y
202409012320,NO TURBULENCE,35.8922,-78.7819,k
202409012322,LGT CHOP,33.67,-86.9,g
202409012327,INTMT MOD CHOP,36.9645,-85.3766,y
202409012329,LGHT CHOP,26.0671,-80.0143,k
202409012332,NEG,44.856,-123.0926,b
202409012333,LGT CHOP,25.3729,-80.3573,g
202409012334,LGT-MOD CHOP BLO 170,39.98,-119.66,g
202409012334,OCNL LGT CHOP,39.81,-86.37,g
202409012335,SMOOTH,38.286,-76.4118,k
202409012335,NEG,35.9424,-81.7464,b
202409012337,NEG,40.6633,-88.16,b
202409012337,NO TURBULENCE,36.0101,-78.6364,k
202409012338,CONS MOD,42.63,-122.91,y
202409012340,NEG,23.8848,-77.5145,b
202409012344,SMOOTH,35.1392,-80.9543,k
202409012344,CONS LGT,34.638,-101.5106,g
202409012344,CONS LGT CHOP,28.2506,-82.729,g
202409012345,CONS LGT OCNL LGT-MOD,34.4339,-100.9145,g
202409012348,CONS LGT CHOP,40.4899,-85.6797,g
202409012351,LGT-MOD CHOP,35.8976,-102.815,g
202409012353,OCNL LGT CHOP,36.0848,-88.7979,g
202409012353,NEG,32.8425,-89.6113,b
202409012353,SMOOTH,30.4781,-87.1869,k
202409012355,NEG,35.0611,-89.3741,b
202409012356,OCNL LGT CHOP FL130-200,42.5568,-86.7776,g
202409012356,NEG,30.0133,-95.3799,b
202409012356,NEG,40.56,-87.5088,b
202409012357,LGT CHOP,35.0611,-89.985,g
202409012358,NEG,30.0133,-95.3799,b
202409020000,LGT CHOP,35.5594,-86.4425,g
202409020001,SMOOTH,35.0559,-80.9543,k
202409020001,NEG,30.3361,-81.5147,b
202409020001,NEG,25.5531,-80.222,b
202409020005,NEG,25.7591,-80.1346,b
202409020005,MOD CHOP,30.0993,-95.3373,y
202409020006,NEG,26.6645,-76.8533,b
202409020009,NEG,70.19,-148.46,b
202409020009,NEG,70.19,-148.46,b
202409020010,NEG,26.1357,-80.3366,b
202409020011,OCNL LGT CHOP,35.6474,-86.1056,g
202409020012,SMOOTH,30.4439,-87.0779,k
202409020014,NEG,38.7712,-109.6902,b
202409020016,NEG,13.4122,144.6536,b
202409020016,CONS LGT CAT,37.1284,-104.2037,g
202409020021,LGT CONS,37.3208,-79.2067,g
202409020021,CONS LGT CHOP,35.613,-100.9963,g
202409020024,LGT CHOP,34.499,-81.9565,g
202409020024,NEG,26.2454,-80.1622,b
202409020024,NEG,21.5241,-71.2718,b
202409020025,SMOOTH,30.038,-95.4344,k
202409020026,NEG,33.7343,-77.1275,b
202409020030,NEG,30.5,-82.55,b
202409020032,MOD,38.35,-80.7073,y
202409020033,SMOOTH,30.4781,-87.1869,k
202409020034,LGT-MOD 140-160,40.0046,-103.837,g
202409020037,CONS LGT CHOP 160-250,40.1756,-103.222,g
202409020038,SMTH,33.0393,-96.5717,k
202409020040,LGT,30.9119,-102.5281,g
202409020044,NEG,46.1569,-123.8825,b
202409020049,NEG 280,36.1587,-81.4457,b
202409020049,MOD CHOP,36.804,-80.6785,y
202409020050,NEG,14.9273,144.4622,b
202409020052,LGT CHOP,35.2225,-80.9543,g
202409020052,NEG,28.873,-79.7666,b
202409020056,LGT CHOP,41.1219,-100.669,g
202409020059,CONT LGT,20.2731,-155.5839,g
202409020100,NEG,64.6921,-148.1269,b
202409020100,NEG,64.6921,-148.1269,b
202409020101,LGT,61.21,-149.84,g
202409020102,LGT,25.31,-81.0751,g
202409020102,MOD,32.6928,-83.6492,y
202409020105,NEG 110,26.5992,-79.8365,b
202409020105,LGT CHOP,30.3361,-81.5147,g
202409020107,MOD TURB ON FINAL,32.1203,-110.938,y
202409020109,NEG TURB,39.8328,-104.6575,b
202409020110,LGT TO MOD CHOP,37.8942,-121.2383,g
202409020110,LGT,70.195,-149.73,g
202409020110,LGT,70.195,-149.73,g
202409020113,MOD CHOP 360,37.0818,-79.6359,y
202409020121,LGT,42.899,-115.2908,g
202409020122,MOD CHOP,29.3006,-79.3934,y
202409020126,5KT LOSS 36L,32.8968,-97.038,k
202409020128,SMOOTH,36.1511,-79.8646,k
202409020128,MOD CHOP,34.5779,-108.9815,y
202409020130,MOD 065-030,42.48,-123.136,y
202409020134,NEG,37.294,-107.2625,b
202409020140,NEG,25.4964,-79.7558,b
202409020140,MOD 075 - 050,42.6467,-122.91,y
202409020142,SMOOTH,29.6375,-95.4742,k
202409020145,5 KNOT TAIL WIND,30.4781,-87.1869,k
202409020145,LGT,39.4018,-119.7524,g
202409020145,MOD,42.3032,-122.6703,y
202409020149,LGT CHOP 340,36.6543,-81.8126,g
202409020152,INTMT LGT CHOP,34.2308,-96.5227,g
202409020156,LGT,32.9635,-97.1755,g
202409020157,LGT-MOD CHOP 380,34.96,-85.15,g
202409020157,NEG,25.8302,-77.3699,b
202409020200,LGT CHOP,27.4014,-82.5586,g
202409020201,LGT-MOD CHOP 170-150 DURD,42.47,-74.901,g
202409020202,CONS LGT,32.1895,-109.2345,g
202409020202,CONS LGT,40.0833,-75.2883,g
202409020205,SMOOTH,30.4781,-87.1869,k
202409020207,CONS LGT,41.2784,-74.0613,g
202409020210,CONS LGT-MOD BLO 088,42.48,-122.684,g
202409020213,MOD,32.6468,-97.038,y
202409020213,CONS LGT OCNL MOD,44.2539,-121.15,g
202409020215,LGT,60.1596,-154.3407,g
202409020216,LGT,44.8245,-121.4414,g
202409020225,SMTH,33.0968,-97.038,k
202409020232,CONS LGT-MOD CHOP,39.0919,-112.7233,g
202409020237,NEG,30.1867,-82.6823,b
202409020242,NEG,44.773,-123.1375,b
202409020244,MOD CHOP,34.7092,-117.8181,y
202409020244,SEV,38.4055,-74.8328,r
202409020245,CONS LGT-OCNL MOD ZDVWC-24,37.8282,-108.8946,g
202409020245,SMOOTH,26.0903,-80.3101,k
202409020246,CONS LGT CHOP,37.7631,-99.9654,g
202409020246,MOD,32.7185,-96.6694,y
202409020248,LGT-MOD,45.5789,-121.6159,g
202409020249,LGT CHOP,26.4873,-79.7316,g
202409020250,NEG,27.6666,-80.9226,b
202409020252,MOD,32.89,-97.18,y
202409020253,SMTH,32.8284,-96.8142,k
202409020301,NEG,29.0149,-86.6406,b
202409020307,LGT CHOP,38.81,-75.21,g
202409020313,MOD CHOP,43.3412,-73.6103,y
202409020315,CONS LGT CHOP 300-200,36.58,-85.17,g
202409020317,LGT-MOD CHOP 220-190,46.1109,-122.8886,g
202409020327,LGT CONS CHOP,43.405,-84.7372,g
202409020331,INTMT LGT CHOP,33.6551,-81.6118,g
202409020334,NEG,30.56,-84.37,b
202409020338,MOD CHOP,38.28,-94.34,y
202409020339,MOD 130-170,47.0422,-122.1549,y
202409020350,NEG,29.3006,-81.1136,b
202409020350,NEG,13.6171,142.7666,b
202409020352,MOD CAT 100,34.14,-78.7936,y
202409020355,NEG,33.9419,-81.1181,b
202409020411,SMOOTH,26.0845,-80.2362,k
202409020414,LGT-MOD CHOP 240-090,45.8067,-121.0395,g
202409020435,LGT TURB,14.1341,142.7975,g
202409020448,LGT LGT-MOD,32.7,-64.2833,g
202409020453,LGT CHOP FL380,11.6822,142.5638,g
202409020500,NEG,30.56,-84.37,b
202409020501,LGT CHOP,15.1938,143.3789,g
202409020503,INTMT LGT OCNL MOD CHOP,28.8015,-85.2901,g
202409020515,LGT CHOP BLO 040,64.81,-147.6542,g
202409020515,LGT CHOP BLO 040,64.81,-147.6542,g
202409020516,MOD,30.37,-104.02,y
202409020523,MOD-SEV,32.53,-105.31,y
202409020538,NEG,15.0254,144.356,b
202409020544,CONS LGT CHOP 390 INTMT LGT CHOP 370,46.5115,-69.0822,g
202409020600,LGT TURB,15.3653,143.0776,g
202409020603,MOD,54.4304,176.0983,y
202409020609,LGT-MOD CHOP,38.3717,-97.9563,g
202409020629,NEG,31.3484,-85.8106,b
202409020632,NEG,28.0547,-81.7586,b
